Created at,Total,Subtotal,item_count,total_7d_avg,items_7d_avg,total_7d_std,items_30d_avg,total_30d_avg,total_30d_std,total_90d_avg,items_90d_avg,total_90d_std,total_prev_day,total_prev_week,total_prev_month,total_prev_season,items_prev_day,items_prev_week,items_prev_month,items_prev_season,total_growth_1d,total_growth_1w,total_growth_1m,total_growth_1s,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,avg_order_value,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2022-11-18 00:00:00+02:00,17137.9,17007.9,107,13143.924285714285,59.285714285714285,6247.652822801689,,,,,,,6277.96,15469.89,,,28.0,74.0,,,1.7091443717385904,0.09941958216897473,,,4,322,46,-0.433883739117558,-0.9009688679024191,-0.6744436188329457,0.7383263540031063,1062.99375,6.6875,,,0
2022-11-19 00:00:00+02:00,23179.85,22979.85,119,14657.91,66.85714285714286,7237.849075162687,,,,,,,17007.9,12381.95,,,107.0,66.0,,,0.351128005221103,0.8559152637508629,,,4,323,46,-0.9749279121818236,-0.2225209339563146,-0.661634618242279,0.749826401204568,1436.240625,7.4375,,,0
2022-11-20 00:00:00+02:00,16712.96,16512.96,95,13916.637142857142,69.28571428571429,6636.969630897611,,,,,,,22979.85,21701.87,,,119.0,78.0,,,-0.28141567503704334,-0.23909967205591043,,,4,324,46,-0.7818314824680299,0.6234898018587334,-0.6486295610349818,0.7611042586607742,869.1031578947368,5.0,,,0
2022-11-21 00:00:00+02:00,16963.93,16863.93,70,14686.637142857144,73.42857142857143,6618.982956728109,,,,,,,16512.96,11473.93,,,95.0,41.0,,,0.021254214871228472,0.46976057898209245,,,4,325,47,0.0,1.0,-0.6354323008901775,0.7721565844991641,1204.5664285714286,5.0,,,0
2022-11-22 00:00:00+02:00,7691.900000000001,7491.900000000001,33,15064.061428571427,73.28571428571429,6012.097578897152,,,,,,,16863.93,4849.93,,,70.0,34.0,,,-0.5557441237007033,0.5447439447579656,,,4,326,47,0.7818314824680298,0.6234898018587336,-0.622046748440868,0.7829801036770625,681.0818181818182,3.0,,,0
2022-11-23 00:00:00+02:00,19012.920000000002,18532.920000000002,64,15095.345714285717,73.71428571428571,6032.362540226558,,,,,,,7491.900000000001,18313.93,,,33.0,61.0,,,1.4737276258359029,0.011957564542400378,,,4,327,47,0.9749279121818236,-0.22252093395631434,-0.6084768701151264,0.7935716089521472,1235.528,4.266666666666667,,,0
2022-11-24 00:00:00+02:00,26681.87,25971.87,141,17908.76142857143,89.85714285714286,5823.540170919605,,,,,,,18532.920000000002,6277.96,,,64.0,28.0,,,0.4013911461334747,3.1369919527999537,,,4,328,47,0.43388373911755823,-0.900968867902419,-0.594726686960764,0.8039279618328208,927.5667857142856,5.035714285714286,,,0
2022-11-25 00:00:00+02:00,67830.98,66900.98,349,25036.344285714284,124.42857142857143,19353.253767230683,,,,,,,25971.87,17007.9,,,141.0,107.0,,,1.5759015427075522,2.9335238330422917,,,4,329,47,-0.433883739117558,-0.9009688679024191,-0.5808002734538014,0.8140460935082175,929.1802777777777,4.847222222222222,,,0
2022-11-26 00:00:00+02:00,100145.24,98735.24,493,35858.54285714286,177.85714285714286,33800.268183341745,,,,,,,66900.98,22979.85,,,349.0,119.0,,,0.47584146002046634,3.2966007175851892,,,4,330,47,-0.9749279121818236,-0.2225209339563146,-0.5667017562911184,0.8239230057575536,1265.8364102564103,6.32051282051282,,,0
2022-11-27 00:00:00+02:00,55386.96,54046.96,269,41220.54285714286,202.71428571428572,33191.510987186026,,,,,,,98735.24,16512.96,,,493.0,95.0,,,-0.4526071947564011,2.2730025386120962,,,4,331,47,-0.7818314824680299,0.6234898018587334,-0.5524353131676203,0.8335557718385695,806.6710447761194,4.014925373134329,,,0
2022-11-28 00:00:00+02:00,52012.0,50442.0,266,46017.409999999996,230.71428571428572,31466.33002363055,,,,,,,54046.96,16863.93,,,269.0,70.0,,,-0.06670051377542785,1.991117728785639,,,4,332,48,0.0,1.0,-0.5380051715382992,0.8429415373547832,700.5833333333334,3.6944444444444446,,,0
